/home/ouyangzl/.local/lib/python3.12/site-packages/torch/nn/modules/loss.py:610: UserWarning: Using a target size (torch.Size([1, 10, 16])) that is different to the input size (torch.Size([10, 16])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  return F.mse_loss(input, target, reduction=self.reduction)
Step 136: Loss = 0.05126858502626419
Step 137: Loss = 0.05099139362573624
Step 138: Loss = 0.05070498213171959
Step 139: Loss = 0.050408173352479935
Step 140: Loss = 0.05010101944208145
Step 141: Loss = 0.0497845821082592
Step 142: Loss = 0.04946054518222809
Step 143: Loss = 0.04913078621029854
Step 144: Loss = 0.04879702627658844
Step 145: Loss = 0.04846053570508957
Step 146: Loss = 0.048122018575668335
Step 147: Loss = 0.04778163507580757
Step 148: Loss = 0.04743904992938042
Step 149: Loss = 0.047093670815229416
Step 150: Loss = 0.04674477502703667
Step 151: Loss = 0.04639172554016113
Step 152: Loss = 0.046034086495637894
Step 153: Loss = 0.04567169025540352
Step 154: Loss = 0.04530467838048935
Step 155: Loss = 0.044933442026376724
Step 156: Loss = 0.0445585623383522
Step 157: Loss = 0.044180747121572495
Step 158: Loss = 0.043800726532936096
Step 159: Loss = 0.04341918230056763
Step 160: Loss = 0.04303674027323723
Step 161: Loss = 0.042653877288103104
Step 162: Loss = 0.04227100685238838
Step 163: Loss = 0.041888460516929626
Step 164: Loss = 0.041506510227918625
Step 165: Loss = 0.04112544655799866
Step 166: Loss = 0.0407455712556839
Step 167: Loss = 0.040367241948843
Step 168: Loss = 0.0399908684194088
Step 169: Loss = 0.0396169051527977
Step 170: Loss = 0.039245862513780594
Step 171: Loss = 0.03887825831770897
Step 172: Loss = 0.03851459547877312
Step 173: Loss = 0.03815536946058273
Step 174: Loss = 0.03780102729797363
Step 175: Loss = 0.037451960146427155
Step 176: Loss = 0.03710850700736046
Step 177: Loss = 0.036770958453416824
Step 178: Loss = 0.03643953427672386
Step 179: Loss = 0.03611443191766739
Step 180: Loss = 0.03579580411314964
Step 181: Loss = 0.03548377379775047
Step 182: Loss = 0.03517843782901764
Step 183: Loss = 0.034879863262176514
Step 184: Loss = 0.03458809480071068
Step 185: Loss = 0.03430313989520073
Step 186: Loss = 0.034024979919195175
Step 187: Loss = 0.03375357389450073
Step 188: Loss = 0.033488836139440536
Step 189: Loss = 0.033230651170015335
Step 190: Loss = 0.03297888860106468
Step 191: Loss = 0.03273336589336395
Step 192: Loss = 0.03249390795826912
Step 193: Loss = 0.03226030617952347
Step 194: Loss = 0.032032351940870285
Step 195: Loss = 0.03180983290076256
Step 196: Loss = 0.03159252926707268
Step 197: Loss = 0.03138023614883423
Step 198: Loss = 0.03117273561656475
Step 199: Loss = 0.030969833955168724
Step 200: Loss = 0.030771339312195778
Step 201: Loss = 0.030577069148421288
Step 202: Loss = 0.030386844649910927
Step 203: Loss = 0.030200500041246414
Step 204: Loss = 0.030017876997590065
Step 205: Loss = 0.029838815331459045
Step 206: Loss = 0.029663169756531715
Step 207: Loss = 0.029490798711776733
Step 208: Loss = 0.02932157553732395
Step 209: Loss = 0.02915535680949688
Step 210: Loss = 0.028992030769586563
Step 211: Loss = 0.028831470757722855
Step 212: Loss = 0.028673557564616203
Step 213: Loss = 0.028518179431557655
Step 214: Loss = 0.02836521901190281
Step 215: Loss = 0.028214573860168457
Step 216: Loss = 0.0280661191791296
Step 217: Loss = 0.02791975811123848
Step 218: Loss = 0.027775371447205544
Step 219: Loss = 0.027632851153612137
Step 220: Loss = 0.027492089197039604
Step 221: Loss = 0.027352971956133842
Step 222: Loss = 0.027215391397476196
Step 223: Loss = 0.027079245075583458
Step 224: Loss = 0.026944423094391823
Step 225: Loss = 0.026810823008418083
Step 226: Loss = 0.02667834237217903
Step 227: Loss = 0.02654687874019146
Step 228: Loss = 0.026416344568133354
Step 229: Loss = 0.026286644861102104
Step 230: Loss = 0.026157690212130547
Step 231: Loss = 0.026029391214251518
Step 232: Loss = 0.02590166963636875
Step 233: Loss = 0.025774449110031128
Step 234: Loss = 0.02564765326678753
Step 235: Loss = 0.025521207600831985
Step 236: Loss = 0.025395048782229424
Step 237: Loss = 0.02526911161839962
Step 238: Loss = 0.025143329054117203
Step 239: Loss = 0.025017648935317993
Step 240: Loss = 0.024892011657357216
Step 241: Loss = 0.024766359478235245
Step 242: Loss = 0.024640655145049095
Step 243: Loss = 0.02451484277844429
Step 244: Loss = 0.024388877674937248
Step 245: Loss = 0.024262715131044388
Step 246: Loss = 0.024136316031217575
Step 247: Loss = 0.02400963567197323
Step 248: Loss = 0.023882640525698662
Step 249: Loss = 0.02375529147684574
Step 250: Loss = 0.02362755872309208
Step 251: Loss = 0.02349940314888954
Step 252: Loss = 0.02337079495191574
Step 253: Loss = 0.02324170432984829
Step 254: Loss = 0.02311210334300995
Step 255: Loss = 0.02298196218907833
Step 256: Loss = 0.022851256653666496
Step 257: Loss = 0.022719964385032654
Step 258: Loss = 0.022588059306144714
Step 259: Loss = 0.022455526515841484
Step 260: Loss = 0.022322341799736023
Step 261: Loss = 0.022188493981957436
Step 262: Loss = 0.02205396257340908
Step 263: Loss = 0.02191873826086521
Step 264: Loss = 0.021782808005809784
Step 265: Loss = 0.0216461643576622
Step 266: Loss = 0.021508801728487015
Step 267: Loss = 0.02137071080505848
Step 268: Loss = 0.021231895312666893
Step 269: Loss = 0.021092353388667107
Step 270: Loss = 0.02095208503305912
Step 271: Loss = 0.02081109583377838
Step 272: Loss = 0.020669395104050636
Step 273: Loss = 0.020526990294456482
Step 274: Loss = 0.020383894443511963
Step 275: Loss = 0.020240118727087975
Step 276: Loss = 0.02009568177163601
Step 277: Loss = 0.01995060406625271
Step 278: Loss = 0.019804904237389565
Step 279: Loss = 0.01965860091149807
Step 280: Loss = 0.01951172761619091
Step 281: Loss = 0.019364304840564728
Step 282: Loss = 0.019216367974877357
Step 283: Loss = 0.019067944958806038
Step 284: Loss = 0.018919067457318306
Step 285: Loss = 0.018769776448607445
Step 286: Loss = 0.01862010359764099
Step 287: Loss = 0.018470091745257378
Step 288: Loss = 0.018319780007004738
Step 289: Loss = 0.018169209361076355
Step 290: Loss = 0.01801842637360096
Step 291: Loss = 0.017867473885416985
Step 292: Loss = 0.01771639473736286
Step 293: Loss = 0.01756524294614792
Step 294: Loss = 0.017414061352610588
Step 295: Loss = 0.017262902110815048
Step 296: Loss = 0.017111817374825478
Step 297: Loss = 0.016960853710770607
Step 298: Loss = 0.016810063272714615
Step 299: Loss = 0.016659501940011978
Step 300: Loss = 0.016509218141436577
Step 301: Loss = 0.01635926403105259
Step 302: Loss = 0.016209697350859642
Step 303: Loss = 0.016060564666986465
Step 304: Loss = 0.015911923721432686
Step 305: Loss = 0.015763824805617332
Step 306: Loss = 0.015616324730217457
Step 307: Loss = 0.01546946819871664
Step 308: Loss = 0.015323313884437084
Step 309: Loss = 0.015177908353507519
Step 310: Loss = 0.015033307485282421
Step 311: Loss = 0.014889555051922798
Step 312: Loss = 0.014746705070137978
Step 313: Loss = 0.014604802243411541
Step 314: Loss = 0.014463894069194794
Step 315: Loss = 0.014324030838906765
Step 316: Loss = 0.014185256324708462
Step 317: Loss = 0.014047610573470592
Step 318: Loss = 0.013911142945289612
Step 319: Loss = 0.013775891624391079
Step 320: Loss = 0.013641900382936
Step 321: Loss = 0.013509205542504787
Step 322: Loss = 0.013377844356000423
Step 323: Loss = 0.013247856870293617
Step 324: Loss = 0.013119274750351906
Step 325: Loss = 0.012992138043045998
Step 326: Loss = 0.012866473756730556
Step 327: Loss = 0.012742312625050545
Step 328: Loss = 0.0126196863129735
Step 329: Loss = 0.012498619966208935
Step 330: Loss = 0.012379142455756664
Step 331: Loss = 0.012261276133358479
Step 332: Loss = 0.012145045213401318
Step 333: Loss = 0.012030469253659248
Step 334: Loss = 0.011917567811906338
Step 335: Loss = 0.011806358583271503
Step 336: Loss = 0.011696855537593365
Step 337: Loss = 0.01158907637000084
Step 338: Loss = 0.01148302759975195
Step 339: Loss = 0.01137872226536274
Step 340: Loss = 0.011276165023446083
Step 341: Loss = 0.011175364255905151
Step 342: Loss = 0.011076324619352818
Step 343: Loss = 0.010979044251143932
Step 344: Loss = 0.010883525013923645
Step 345: Loss = 0.010789761319756508
Step 346: Loss = 0.010697754099965096
Step 347: Loss = 0.010607490316033363
Step 348: Loss = 0.010518965311348438
Step 349: Loss = 0.010432168841362
Step 350: Loss = 0.010347082279622555
Step 351: Loss = 0.010263697244226933
Step 352: Loss = 0.010181993246078491
Step 353: Loss = 0.010101950727403164
Step 354: Loss = 0.010023551993072033
Step 355: Loss = 0.009946772828698158
Step 356: Loss = 0.009871589951217175
Step 357: Loss = 0.009797977283596992
Step 358: Loss = 0.009725907817482948
Step 359: Loss = 0.00965534895658493
Step 360: Loss = 0.009586276486515999
Step 361: Loss = 0.009518656879663467
Step 362: Loss = 0.009452457539737225
Step 363: Loss = 0.009387646801769733
Step 364: Loss = 0.009324188344180584
Step 365: Loss = 0.009262047708034515
Step 366: Loss = 0.009201192297041416
Step 367: Loss = 0.009141584858298302
Step 368: Loss = 0.009083187207579613
Step 369: Loss = 0.009025963954627514
Step 370: Loss = 0.008969882503151894
Step 371: Loss = 0.008914901874959469
Step 372: Loss = 0.008860987611114979
Step 373: Loss = 0.008808104321360588
Step 374: Loss = 0.008756212890148163
Step 375: Loss = 0.008705283515155315
Step 376: Loss = 0.008655278943479061
Step 377: Loss = 0.00860616471618414
Step 378: Loss = 0.008557907305657864
Step 379: Loss = 0.008510475978255272
Step 380: Loss = 0.008463837206363678
Step 381: Loss = 0.008417959325015545
Step 382: Loss = 0.00837281346321106
Step 383: Loss = 0.008328369818627834
Step 384: Loss = 0.00828460231423378
Step 385: Loss = 0.008241481147706509
Step 386: Loss = 0.008198981173336506
Step 387: Loss = 0.008157076314091682
Step 388: Loss = 0.008115741424262524
Step 389: Loss = 0.008074954152107239
Step 390: Loss = 0.008034694008529186
Step 391: Loss = 0.007994936779141426
Step 392: Loss = 0.007955663837492466
Step 393: Loss = 0.007916854694485664
Step 394: Loss = 0.00787848886102438
Step 395: Loss = 0.007840553298592567
Step 396: Loss = 0.007803026121109724
Step 397: Loss = 0.0077658952213823795
Step 398: Loss = 0.007729142438620329
Step 399: Loss = 0.007692753802984953
Step 400: Loss = 0.007656717207282782
Step 401: Loss = 0.007621016353368759
Step 402: Loss = 0.0075856405310332775
Step 403: Loss = 0.007550579495728016
Step 404: Loss = 0.00751582020893693
Step 405: Loss = 0.0074813514947891235
Step 406: Loss = 0.007447164040058851
Step 407: Loss = 0.007413247134536505
Step 408: Loss = 0.007379594724625349
Step 409: Loss = 0.007346196565777063
Step 410: Loss = 0.007313042413443327
Step 411: Loss = 0.007280124817043543
Step 412: Loss = 0.007247440051287413
Step 413: Loss = 0.007214978337287903
Step 414: Loss = 0.0071827322244644165
Step 415: Loss = 0.007150697056204081
Step 416: Loss = 0.007118869107216597
Step 417: Loss = 0.007087236735969782
Step 418: Loss = 0.007055798079818487
Step 419: Loss = 0.00702454661950469
Step 420: Loss = 0.006993479561060667
Step 421: Loss = 0.006962590850889683
Step 422: Loss = 0.006931876298040152
Step 423: Loss = 0.0069013312458992004
Step 424: Loss = 0.006870951037853956
Step 425: Loss = 0.006840734276920557
Step 426: Loss = 0.006810673978179693
Step 427: Loss = 0.00678076921030879
Step 428: Loss = 0.006751015316694975
Step 429: Loss = 0.0067214095033705235
Step 430: Loss = 0.006691948976367712
Step 431: Loss = 0.006662632804363966
Step 432: Loss = 0.006633454468101263
Step 433: Loss = 0.006604412104934454
Step 434: Loss = 0.006575505714863539
Step 435: Loss = 0.006546732969582081
Step 436: Loss = 0.006518088281154633
Step 437: Loss = 0.006489573512226343
Step 438: Loss = 0.006461183074861765
Step 439: Loss = 0.00643291836604476
Step 440: Loss = 0.0064047775231301785
Step 441: Loss = 0.006376755889505148
Step 442: Loss = 0.006348855793476105
Step 443: Loss = 0.0063210721127688885
Step 444: Loss = 0.006293407175689936
Step 445: Loss = 0.006265857256948948
Step 446: Loss = 0.006238420959562063
Step 447: Loss = 0.0062110996805131435
Step 448: Loss = 0.006183890625834465
Step 449: Loss = 0.00615679332986474
Step 450: Loss = 0.006129807326942682
Step 451: Loss = 0.006102932151407003
Step 452: Loss = 0.0060761659406125546
Step 453: Loss = 0.006049510091543198
Step 454: Loss = 0.006022963207215071
Step 455: Loss = 0.005996522959321737
Step 456: Loss = 0.0059701926074922085
Step 457: Loss = 0.005943969823420048
Step 458: Loss = 0.005917854141443968
Step 459: Loss = 0.005891846027225256
Step 460: Loss = 0.0058659459464251995
Step 461: Loss = 0.0058401538990437984
Step 462: Loss = 0.005814467556774616
Step 463: Loss = 0.005788889713585377
Step 464: Loss = 0.00576342036947608
Step 465: Loss = 0.005738058127462864
Step 466: Loss = 0.005712804384529591
Step 467: Loss = 0.00568765914067626
Step 468: Loss = 0.005662622395902872
Step 469: Loss = 0.0056376950815320015
Step 470: Loss = 0.0056128776632249355
Step 471: Loss = 0.005588169675320387
Step 472: Loss = 0.005563572980463505
Step 473: Loss = 0.005539085250347853
Step 474: Loss = 0.005514712072908878
Step 475: Loss = 0.005490449257194996
Step 476: Loss = 0.005466299597173929
Step 477: Loss = 0.005442261695861816
Step 478: Loss = 0.005418338812887669
Step 479: Loss = 0.005394530948251486
Step 480: Loss = 0.0053708371706306934
Step 481: Loss = 0.005347260273993015
Step 482: Loss = 0.005323798395693302
Step 483: Loss = 0.005300454795360565
Step 484: Loss = 0.00527722854167223
Step 485: Loss = 0.005254121031612158
Step 486: Loss = 0.005231131333857775
Step 487: Loss = 0.005208262242376804
Step 488: Loss = 0.005185514222830534
Step 489: Loss = 0.005162887275218964
Step 490: Loss = 0.005140380933880806
Step 491: Loss = 0.005117997992783785
Step 492: Loss = 0.0050957384519279
Step 493: Loss = 0.00507360091432929
Step 494: Loss = 0.005051588173955679
Step 495: Loss = 0.005029700230807066
Step 496: Loss = 0.005007938481867313
Step 497: Loss = 0.004986302461475134
Step 498: Loss = 0.004964792635291815
Step 499: Loss = 0.004943407606333494
Step 500: Loss = 0.004922152031213045
