/home/ouyangzl/.local/lib/python3.12/site-packages/torch/nn/modules/loss.py:610: UserWarning: Using a target size (torch.Size([1, 10, 16])) that is different to the input size (torch.Size([10, 16])). This will likely lead to incorrect results due to broadcasting. Please ensure they have the same size.
  return F.mse_loss(input, target, reduction=self.reduction)
Step 140: Loss = 0.012130447663366795
Step 141: Loss = 0.01201536413282156
Step 142: Loss = 0.011901612393558025
Step 143: Loss = 0.011789160780608654
Step 144: Loss = 0.011677976697683334
Step 145: Loss = 0.011568037793040276
Step 146: Loss = 0.011459318920969963
Step 147: Loss = 0.01135179866105318
Step 148: Loss = 0.011245458386838436
Step 149: Loss = 0.011140274815261364
Step 150: Loss = 0.011036226525902748
Step 151: Loss = 0.010933293960988522
Step 152: Loss = 0.010831454768776894
Step 153: Loss = 0.010730689391493797
Step 154: Loss = 0.01063096895813942
Step 155: Loss = 0.010532278567552567
Step 156: Loss = 0.010434596799314022
Step 157: Loss = 0.01033790409564972
Step 158: Loss = 0.01024218276143074
Step 159: Loss = 0.010147413238883018
Step 160: Loss = 0.010053582489490509
Step 161: Loss = 0.009960672818124294
Step 162: Loss = 0.009868667460978031
Step 163: Loss = 0.009777557104825974
Step 164: Loss = 0.009687324054539204
Step 165: Loss = 0.009597952477633953
Step 166: Loss = 0.009509429335594177
Step 167: Loss = 0.009421742521226406
Step 168: Loss = 0.009334877133369446
Step 169: Loss = 0.009248818270862103
Step 170: Loss = 0.009163555689156055
Step 171: Loss = 0.00907907634973526
Step 172: Loss = 0.008995368145406246
Step 173: Loss = 0.008912418968975544
Step 174: Loss = 0.008830218575894833
Step 175: Loss = 0.008748756721615791
Step 176: Loss = 0.008668022230267525
Step 177: Loss = 0.008588003925979137
Step 178: Loss = 0.008508696220815182
Step 179: Loss = 0.008430086076259613
Step 180: Loss = 0.00835216511040926
Step 181: Loss = 0.008274923078715801
Step 182: Loss = 0.008198353461921215
Step 183: Loss = 0.008122446946799755
Step 184: Loss = 0.008047192357480526
Step 185: Loss = 0.007972585037350655
Step 186: Loss = 0.00789861660450697
Step 187: Loss = 0.007825277745723724
Step 188: Loss = 0.007752563338726759
Step 189: Loss = 0.007680464535951614
Step 190: Loss = 0.00760897621512413
Step 191: Loss = 0.007538089994341135
Step 192: Loss = 0.007467798423022032
Step 193: Loss = 0.007398098241537809
Step 194: Loss = 0.007328981067985296
Step 195: Loss = 0.007260443177074194
Step 196: Loss = 0.007192476186901331
Step 197: Loss = 0.007125073578208685
Step 198: Loss = 0.007058233954012394
Step 199: Loss = 0.006991949863731861
Step 200: Loss = 0.006926213391125202
Step 201: Loss = 0.006861024536192417
Step 202: Loss = 0.0067963735200464725
Step 203: Loss = 0.0067322589457035065
Step 204: Loss = 0.006668675225228071
Step 205: Loss = 0.006605617702007294
Step 206: Loss = 0.00654308358207345
Step 207: Loss = 0.006481063552200794
Step 208: Loss = 0.006419558078050613
Step 209: Loss = 0.0063585625030100346
Step 210: Loss = 0.006298074033111334
Step 211: Loss = 0.006238085217773914
Step 212: Loss = 0.0061785937286913395
Step 213: Loss = 0.006119598634541035
Step 214: Loss = 0.006061093416064978
Step 215: Loss = 0.006003075744956732
Step 216: Loss = 0.005945543292909861
Step 217: Loss = 0.005888491403311491
Step 218: Loss = 0.0058319177478551865
Step 219: Loss = 0.005775818135589361
Step 220: Loss = 0.005720192100852728
Step 221: Loss = 0.0056650349870324135
Step 222: Loss = 0.005610344000160694
Step 223: Loss = 0.0055561186745762825
Step 224: Loss = 0.005502352491021156
Step 225: Loss = 0.005449047312140465
Step 226: Loss = 0.0053961980156600475
Step 227: Loss = 0.00534380367025733
Step 228: Loss = 0.005291861481964588
Step 229: Loss = 0.005240369122475386
Step 230: Loss = 0.005189324263483286
Step 231: Loss = 0.005138726439327002
Step 232: Loss = 0.00508857099339366
Step 233: Loss = 0.005038859788328409
Step 234: Loss = 0.004989588167518377
Step 235: Loss = 0.004940755199640989
Step 236: Loss = 0.004892358090728521
Step 237: Loss = 0.004844397306442261
Step 238: Loss = 0.004796870052814484
Step 239: Loss = 0.004749774932861328
Step 240: Loss = 0.004703111946582794
Step 241: Loss = 0.004656877368688583
Step 242: Loss = 0.004611070267856121
Step 243: Loss = 0.004565689712762833
Step 244: Loss = 0.004520735237747431
Step 245: Loss = 0.004476204048842192
Step 246: Loss = 0.004432095680385828
Step 247: Loss = 0.0043884082697331905
Step 248: Loss = 0.0043451422825455666
Step 249: Loss = 0.004302293993532658
Step 250: Loss = 0.004259863402694464
Step 251: Loss = 0.004217850044369698
Step 252: Loss = 0.0041762529872357845
Step 253: Loss = 0.004135069437325001
Step 254: Loss = 0.004094299394637346
Step 255: Loss = 0.004053939133882523
Step 256: Loss = 0.0040139914490282536
Step 257: Loss = 0.003974452614784241
Step 258: Loss = 0.003935322631150484
Step 259: Loss = 0.0038965975400060415
Step 260: Loss = 0.003858279436826706
Step 261: Loss = 0.003820365760475397
Step 262: Loss = 0.0037828541826456785
Step 263: Loss = 0.003745744004845619
Step 264: Loss = 0.0037090338300913572
Step 265: Loss = 0.003672722727060318
Step 266: Loss = 0.003636808367446065
Step 267: Loss = 0.003601288888603449
Step 268: Loss = 0.0035661638248711824
Step 269: Loss = 0.003531430382281542
Step 270: Loss = 0.003497087163850665
Step 271: Loss = 0.0034631334710866213
Step 272: Loss = 0.003429565578699112
Step 273: Loss = 0.003396382322534919
Step 274: Loss = 0.0033635825384408236
Step 275: Loss = 0.003331164363771677
Step 276: Loss = 0.0032991233747452497
Step 277: Loss = 0.0032674584072083235
Step 278: Loss = 0.0032361706253141165
Step 279: Loss = 0.003205251647159457
Step 280: Loss = 0.0031747035682201385
Step 281: Loss = 0.0031445228960365057
Step 282: Loss = 0.00311470590531826
Step 283: Loss = 0.0030852516647428274
Step 284: Loss = 0.003056156914681196
Step 285: Loss = 0.0030274190939962864
Step 286: Loss = 0.0029990344773977995
Step 287: Loss = 0.0029710019007325172
Step 288: Loss = 0.002943317638710141
Step 289: Loss = 0.002915979130193591
Step 290: Loss = 0.0028889826498925686
Step 291: Loss = 0.0028623261023312807
Step 292: Loss = 0.0028360055293887854
Step 293: Loss = 0.002810017904266715
Step 294: Loss = 0.0027843599673360586
Step 295: Loss = 0.002759029855951667
Step 296: Loss = 0.0027340224478393793
Step 297: Loss = 0.002709335181862116
Step 298: Loss = 0.0026849654968827963
Step 299: Loss = 0.002660908969119191
Step 300: Loss = 0.0026371614076197147
Step 301: Loss = 0.002613721415400505
Step 302: Loss = 0.0025905852671712637
Step 303: Loss = 0.002567747374996543
Step 304: Loss = 0.0025452065747231245
Step 305: Loss = 0.0025229572784155607
Step 306: Loss = 0.002500997856259346
Step 307: Loss = 0.002479323884472251
Step 308: Loss = 0.0024579318705946207
Step 309: Loss = 0.002436817390844226
Step 310: Loss = 0.0024159785825759172
Step 311: Loss = 0.002395410556346178
Step 312: Loss = 0.002375110751017928
Step 313: Loss = 0.002355073345825076
Step 314: Loss = 0.0023352971766144037
Step 315: Loss = 0.0023157778196036816
Step 316: Loss = 0.0022965120151638985
Step 317: Loss = 0.002277496038004756
Step 318: Loss = 0.0022587254643440247
Step 319: Loss = 0.0022401984315365553
Step 320: Loss = 0.002221910282969475
Step 321: Loss = 0.0022038582246750593
Step 322: Loss = 0.0021860392298549414
Step 323: Loss = 0.002168448409065604
Step 324: Loss = 0.0021510825026780367
Step 325: Loss = 0.0021339391823858023
Step 326: Loss = 0.0021170147228986025
Step 327: Loss = 0.0021003063302487135
Step 328: Loss = 0.002083809347823262
Step 329: Loss = 0.0020675219129770994
Step 330: Loss = 0.0020514398347586393
Step 331: Loss = 0.0020355607848614454
Step 332: Loss = 0.0020198810379952192
Step 333: Loss = 0.002004397800192237
Step 334: Loss = 0.0019891082774847746
Step 335: Loss = 0.001974008046090603
Step 336: Loss = 0.00195909570902586
Step 337: Loss = 0.0019443671917542815
Step 338: Loss = 0.0019298205152153969
Step 339: Loss = 0.0019154519541189075
Step 340: Loss = 0.0019012599950656295
Step 341: Loss = 0.001887239865027368
Step 342: Loss = 0.001873389701358974
Step 343: Loss = 0.0018597071757540107
Step 344: Loss = 0.0018461899599060416
Step 345: Loss = 0.0018328340956941247
Step 346: Loss = 0.001819638186134398
Step 347: Loss = 0.001806598505936563
Step 348: Loss = 0.0017937131924554706
Step 349: Loss = 0.0017809801502153277
Step 350: Loss = 0.0017683962360024452
Step 351: Loss = 0.0017559590050950646
Step 352: Loss = 0.0017436662456020713
Step 353: Loss = 0.0017315157456323504
Step 354: Loss = 0.0017195058753713965
Step 355: Loss = 0.0017076324438676238
Step 356: Loss = 0.0016958946362137794
Step 357: Loss = 0.0016842903569340706
Step 358: Loss = 0.0016728173941373825
Step 359: Loss = 0.0016614722553640604
Step 360: Loss = 0.001650254474952817
Step 361: Loss = 0.0016391605604439974
Step 362: Loss = 0.001628190279006958
Step 363: Loss = 0.0016173396725207567
Step 364: Loss = 0.0016066086245700717
Step 365: Loss = 0.0015959938755258918
Step 366: Loss = 0.0015854943776503205
Step 367: Loss = 0.0015751066384837031
Step 368: Loss = 0.0015648307744413614
Step 369: Loss = 0.0015546638751402497
Step 370: Loss = 0.0015446048928424716
Step 371: Loss = 0.0015346514992415905
Step 372: Loss = 0.0015248011332005262
Step 373: Loss = 0.001515054376795888
Step 374: Loss = 0.0015054077375680208
Step 375: Loss = 0.0014958594692870975
Step 376: Loss = 0.0014864092227071524
Step 377: Loss = 0.0014770543202757835
Step 378: Loss = 0.0014677932485938072
Step 379: Loss = 0.0014586251927539706
Step 380: Loss = 0.0014495480572804809
Step 381: Loss = 0.0014405609108507633
Step 382: Loss = 0.0014316621236503124
Step 383: Loss = 0.0014228493673726916
Step 384: Loss = 0.00141412194352597
Step 385: Loss = 0.0014054789207875729
Step 386: Loss = 0.0013969180872663856
Step 387: Loss = 0.0013884385116398335
Step 388: Loss = 0.001380038564093411
Step 389: Loss = 0.0013717173133045435
Step 390: Loss = 0.0013634730130434036
Step 391: Loss = 0.001355305197648704
Step 392: Loss = 0.0013472117716446519
Step 393: Loss = 0.0013391918037086725
Step 394: Loss = 0.0013312442461028695
Step 395: Loss = 0.0013233674690127373
Step 396: Loss = 0.0013155607739463449
Step 397: Loss = 0.0013078235788270831
Step 398: Loss = 0.0013001534389331937
Step 399: Loss = 0.0012925493065267801
Step 400: Loss = 0.001285011414438486
Step 401: Loss = 0.0012775379000231624
Step 402: Loss = 0.0012701278319582343
Step 403: Loss = 0.0012627795804291964
Step 404: Loss = 0.0012554932618513703
Step 405: Loss = 0.0012482666643336415
Step 406: Loss = 0.0012410995550453663
Step 407: Loss = 0.0012339908862486482
Step 408: Loss = 0.0012269396102055907
Step 409: Loss = 0.0012199449120089412
Step 410: Loss = 0.0012130053946748376
Step 411: Loss = 0.0012061207089573145
Step 412: Loss = 0.0011992902727797627
Step 413: Loss = 0.0011925121070817113
Step 414: Loss = 0.0011857864446938038
Step 415: Loss = 0.0011791115393862128
Step 416: Loss = 0.0011724875075742602
Step 417: Loss = 0.001165912370197475
Step 418: Loss = 0.0011593865929171443
Step 419: Loss = 0.0011529087787494063
Step 420: Loss = 0.0011464779963716865
Step 421: Loss = 0.0011400935472920537
Step 422: Loss = 0.0011337551986798644
Step 423: Loss = 0.0011274615535512567
Step 424: Loss = 0.0011212120298296213
Step 425: Loss = 0.0011150058126077056
Step 426: Loss = 0.001108843251131475
Step 427: Loss = 0.0011027222499251366
Step 428: Loss = 0.0010966431582346559
Step 429: Loss = 0.001090604462660849
Step 430: Loss = 0.0010846067452803254
Step 431: Loss = 0.001078647910617292
Step 432: Loss = 0.0010727283079177141
Step 433: Loss = 0.0010668468894436955
Step 434: Loss = 0.0010610033059492707
Step 435: Loss = 0.0010551967425271869
Step 436: Loss = 0.001049427199177444
Step 437: Loss = 0.0010436937445774674
Step 438: Loss = 0.0010379956802353263
Step 439: Loss = 0.001032332074828446
Step 440: Loss = 0.0010267030447721481
Step 441: Loss = 0.0010211083572357893
Step 442: Loss = 0.0010155467316508293
Step 443: Loss = 0.0010100179351866245
Step 444: Loss = 0.0010045216185972095
Step 445: Loss = 0.0009990573162212968
Step 446: Loss = 0.0009936243295669556
Step 447: Loss = 0.0009882220765575767
Step 448: Loss = 0.0009828504407778382
Step 449: Loss = 0.000977508956566453
Step 450: Loss = 0.0009721970418468118
Step 451: Loss = 0.0009669141727499664
Step 452: Loss = 0.0009616603492759168
Step 453: Loss = 0.0009564345818944275
Step 454: Loss = 0.0009512375108897686
Step 455: Loss = 0.0009460675646550953
Step 456: Loss = 0.0009409244521521032
Step 457: Loss = 0.0009358084062114358
Step 458: Loss = 0.0009307186119258404
Step 459: Loss = 0.0009256549528799951
Step 460: Loss = 0.0009206173126585782
Step 461: Loss = 0.0009156050509773195
Step 462: Loss = 0.0009106172365136445
Step 463: Loss = 0.0009056548005901277
Step 464: Loss = 0.0009007162298075855
Step 465: Loss = 0.0008958018734119833
Step 466: Loss = 0.0008909112075343728
Step 467: Loss = 0.0008860442903824151
Step 468: Loss = 0.0008812001324258745
Step 469: Loss = 0.0008763789082877338
Step 470: Loss = 0.0008715800940990448
Step 471: Loss = 0.0008668037480674684
Step 472: Loss = 0.0008620491134934127
Step 473: Loss = 0.0008573170052841306
Step 474: Loss = 0.0008526057354174554
Step 475: Loss = 0.0008479157695546746
Step 476: Loss = 0.0008432466420345008
Step 477: Loss = 0.0008385986438952386
Step 478: Loss = 0.0008339714258909225
Step 479: Loss = 0.000829363998491317
Step 480: Loss = 0.0008247766527347267
Step 481: Loss = 0.0008202095632441342
Step 482: Loss = 0.000815661798696965
Step 483: Loss = 0.0008111335337162018
Step 484: Loss = 0.0008066242444328964
Step 485: Loss = 0.0008021339890547097
Step 486: Loss = 0.0007976630586199462
Step 487: Loss = 0.0007932104053907096
Step 488: Loss = 0.0007887762039899826
Step 489: Loss = 0.0007843608036637306
Step 490: Loss = 0.0007799630984663963
Step 491: Loss = 0.0007755834958516061
Step 492: Loss = 0.0007712215301580727
Step 493: Loss = 0.0007668771431781352
Step 494: Loss = 0.000762550625950098
Step 495: Loss = 0.0007582412217743695
Step 496: Loss = 0.0007539487560279667
Step 497: Loss = 0.0007496738689951599
Step 498: Loss = 0.0007454156875610352
Step 499: Loss = 0.0007411742117255926
Step 500: Loss = 0.0007369492086581886
Step 0: Loss = 0.1833568960428238
Step 1: Loss = 0.18030205368995667
Step 2: Loss = 0.17472396790981293
Step 3: Loss = 0.1672656089067459
Step 4: Loss = 0.1585853546857834
Step 5: Loss = 0.1492878645658493
Step 6: Loss = 0.13988149166107178
Step 7: Loss = 0.13076026737689972
Step 8: Loss = 0.12220368534326553
Step 9: Loss = 0.11438733339309692
Step 10: Loss = 0.10739810764789581
Step 11: Loss = 0.10125074535608292
Step 12: Loss = 0.0959036722779274
Step 13: Loss = 0.09127425402402878
Step 14: Loss = 0.08725359290838242
Step 15: Loss = 0.08372093737125397
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 1 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 2 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 3 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 4 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 5 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 6 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 7 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 8 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 9 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
[34m[1mwandb[0m: [33mWARNING[0m Tried to log to step 10 that is less than the current step 500. Steps must be monotonically increasing, so this data will be ignored. See https://wandb.me/define-metric to log data out of order.
Step 16: Loss = 0.0805572047829628
Step 17: Loss = 0.07765673846006393
Step 18: Loss = 0.07493596524000168
Step 19: Loss = 0.07233791798353195
Step 20: Loss = 0.06983249634504318
Step 21: Loss = 0.06741268932819366
Step 22: Loss = 0.06508811563253403
Step 23: Loss = 0.06287747621536255
Step 24: Loss = 0.06080131605267525
Step 25: Loss = 0.058876361697912216
Step 26: Loss = 0.0571119450032711
Step 27: Loss = 0.055508553981781006
Step 28: Loss = 0.0540582537651062
Step 29: Loss = 0.0527462437748909
Step 30: Loss = 0.05155312642455101
Step 31: Loss = 0.050457268953323364
Step 32: Loss = 0.04943695664405823
Step 33: Loss = 0.04847210273146629
Step 34: Loss = 0.047545451670885086
Step 35: Loss = 0.046643275767564774
Step 36: Loss = 0.04575560614466667
Step 37: Loss = 0.04487615078687668
Step 38: Loss = 0.04400189593434334
Step 39: Loss = 0.04313255473971367
Step 40: Loss = 0.04226992651820183
Step 41: Loss = 0.041417207568883896
Step 42: Loss = 0.04057833179831505
Step 43: Loss = 0.0397573746740818
Step 44: Loss = 0.03895809128880501
Step 45: Loss = 0.03818351775407791
Step 46: Loss = 0.03743574023246765
Step 47: Loss = 0.03671581670641899
Step 48: Loss = 0.03602372482419014
Step 49: Loss = 0.035358548164367676
Step 50: Loss = 0.034718599170446396
Step 51: Loss = 0.03410167247056961
Step 52: Loss = 0.03350527957081795
Step 53: Loss = 0.032926883548498154
Step 54: Loss = 0.032364100217819214
Step 55: Loss = 0.03181483969092369
Step 56: Loss = 0.03127743676304817
Step 57: Loss = 0.03075067698955536
Step 58: Loss = 0.03023378923535347
Step 59: Loss = 0.029726406559348106
Step 60: Loss = 0.029228487983345985
Step 61: Loss = 0.02874019742012024
Step 62: Loss = 0.028261825442314148
Step 63: Loss = 0.027793675661087036
Step 64: Loss = 0.02733599580824375
Step 65: Loss = 0.026888886466622353
Step 66: Loss = 0.026452327147126198
Step 67: Loss = 0.026026105508208275
Step 68: Loss = 0.025609880685806274
Step 69: Loss = 0.02520318143069744
Step 70: Loss = 0.024805469438433647
Step 71: Loss = 0.024416176602244377
Step 72: Loss = 0.024034744128584862
Step 73: Loss = 0.023660648614168167
Step 74: Loss = 0.02329343557357788
Step 75: Loss = 0.022932734340429306
Step 76: Loss = 0.022578224539756775
Step 77: Loss = 0.022229669615626335
Step 78: Loss = 0.021886855363845825
Step 79: Loss = 0.02154962718486786
Step 80: Loss = 0.021217821165919304
Step 81: Loss = 0.02089129388332367
Step 82: Loss = 0.020569875836372375
Step 83: Loss = 0.02025340497493744
Step 84: Loss = 0.01994170807301998
Step 85: Loss = 0.019634602591395378
Step 86: Loss = 0.01933191530406475
Step 87: Loss = 0.01903347671031952
Step 88: Loss = 0.018739139661192894
Step 89: Loss = 0.01844877563416958
Step 90: Loss = 0.018162278458476067
Step 91: Loss = 0.01787956990301609
Step 92: Loss = 0.017600594088435173
Step 93: Loss = 0.017325319349765778
Step 94: Loss = 0.01705373264849186
Step 95: Loss = 0.016785824671387672
Step 96: Loss = 0.01652160845696926
Step 97: Loss = 0.01626110076904297
Step 98: Loss = 0.01600431464612484
Step 99: Loss = 0.015751268714666367
Step 100: Loss = 0.015501982532441616
Step 101: Loss = 0.015256471000611782
Step 102: Loss = 0.01501474715769291
Step 103: Loss = 0.014776828698813915
Step 104: Loss = 0.014542728662490845
Step 105: Loss = 0.014312452636659145
Step 106: Loss = 0.014086020179092884
Step 107: Loss = 0.013863435946404934
Step 108: Loss = 0.013644719496369362
Step 109: Loss = 0.01342987921088934
Step 110: Loss = 0.013218927197158337
Step 111: Loss = 0.013011877425014973
Step 112: Loss = 0.012808735482394695
Step 113: Loss = 0.012609511613845825
Step 114: Loss = 0.012414204888045788
Step 115: Loss = 0.012222817167639732
Step 116: Loss = 0.012035350315272808
Step 117: Loss = 0.011851792223751545
Step 118: Loss = 0.01167212799191475
Step 119: Loss = 0.01149634551256895
Step 120: Loss = 0.011324417777359486
Step 121: Loss = 0.011156320571899414
Step 122: Loss = 0.010992024093866348
Step 123: Loss = 0.010831492953002453
Step 124: Loss = 0.010674686171114445
Step 125: Loss = 0.01052156463265419
Step 126: Loss = 0.010372077114880085
Step 127: Loss = 0.010226180776953697
Step 128: Loss = 0.010083816945552826
Step 129: Loss = 0.009944932535290718
Step 130: Loss = 0.009809467010200024
Step 131: Loss = 0.009677361696958542
Step 132: Loss = 0.00954855140298605
Step 133: Loss = 0.009422967210412025
Step 134: Loss = 0.009300539270043373
Step 135: Loss = 0.009181201457977295
Step 136: Loss = 0.009064877405762672
Step 137: Loss = 0.00895149540156126
Step 138: Loss = 0.008840980008244514
Step 139: Loss = 0.008733256720006466
Step 140: Loss = 0.008628247305750847
Step 141: Loss = 0.008525880984961987
Step 142: Loss = 0.008426074869930744
Step 143: Loss = 0.008328763768076897
Step 144: Loss = 0.008233867585659027
Step 145: Loss = 0.00814131647348404
Step 146: Loss = 0.008051040582358837
Step 147: Loss = 0.007962966337800026
Step 148: Loss = 0.007877028547227383
Step 149: Loss = 0.007793161552399397
Step 150: Loss = 0.007711297366768122
Step 151: Loss = 0.007631377782672644
Step 152: Loss = 0.007553339935839176
